,Lat,Lon,Crime_Type,Weapon,Time
7840,42.03221420000001,-93.6642743,"theft,assault",,2016-01-27 03:28:00
7841,37.29267979999999,-122.0063621,"theft,assault",,2016-01-27 11:10:00
7842,37.2748342,-122.0070601,"theft,assault",,2016-01-27 11:10:00
7843,29.592589500000006,-95.1153058,"theft,assault",,2016-01-27 11:10:00
7844,37.274013,-121.9973817,"theft,assault",,2016-01-27 11:10:00
7845,37.2717079,-122.02239240000002,"theft,assault",,2016-01-27 11:10:00
7846,37.2783059,-122.0060153,"theft,assault",,2016-01-27 11:10:00
7847,37.2923518,-122.0185374,"theft,assault",,2016-01-27 11:10:00
7848,37.2563963,-122.0291555,"theft,assault",,2016-01-27 11:10:00
7849,37.2806935,-122.0271695,"theft,assault",,2016-01-27 11:10:00
7850,37.2860512,-121.9426474,theft,,2016-01-27 11:12:00
7851,37.2231415,-121.9852397,"theft,assault",,2016-01-27 11:12:00
7852,37.2508699,-121.9622879,"theft,assault",,2016-01-27 11:12:00
7853,37.2463336,-121.9577702,"theft,assault",,2016-01-27 11:12:00
7854,37.2361665,-121.9261935,"theft,assault",,2016-01-27 11:12:00
7855,37.2434173,-121.9312611,"theft,assault",,2016-01-27 11:12:00
7856,37.531566,-121.9503652,theft,,2016-01-28 09:08:00
7857,37.52352910000001,-121.9698915,theft,,2016-01-28 09:08:00
7858,37.5042638,-121.9733394,theft,,2016-01-28 09:08:00
7859,39.89074420000001,-104.9776088,"murder,theft",gun,2016-02-01 09:43:00
7860,37.4103819,-122.1234313,"murder,theft",gun,2016-02-01 09:43:00
7861,37.4591226,-122.1055025,"murder,theft",gun,2016-02-01 09:43:00
7862,41.9149691,-71.3942428,"murder,theft",gun,2016-02-01 09:43:00
7863,37.2955049,-121.89172179999998,"murder,theft",gun,2016-02-01 09:43:00
7864,34.0878459,-118.1033428,theft,,2016-02-02 04:28:00
7865,33.630628,-91.39665,theft,,2016-02-02 04:28:00
7866,33.502212300000004,-112.0934622,theft,,2016-02-02 04:28:00
7867,33.0977708,-96.67077359999999,theft,,2016-02-02 04:28:00
7868,37.2961438,-121.961595,theft,,2016-02-02 04:28:00
7869,40.3923388,-80.0429341,theft,,2016-02-02 04:28:00
7870,32.8527832,-96.7103195,theft,,2016-02-02 04:28:00
7871,37.4755997,-121.1316005,theft,,2016-02-02 04:28:00
7872,37.27353340000001,-121.9496881,theft,,2016-02-02 04:28:00
7873,37.2813754,-121.9493017,theft,,2016-02-02 04:28:00
7874,37.28545620000001,-121.9440311,theft,,2016-02-02 04:28:00
7875,37.2938123,-121.95140659999998,theft,,2016-02-02 04:28:00
7876,37.2813754,-121.9493017,theft,,2016-02-02 04:28:00
7877,38.90330300000001,-90.147941,"theft,assault",,2016-03-02 11:06:00
7878,37.2616523,-121.96216470000002,"theft,assault",,2016-03-02 11:06:00
7879,37.2528055,-121.9662866,"theft,assault",,2016-03-02 11:06:00
7880,37.23558269999999,-121.963017,"theft,assault",,2016-03-02 11:06:00
7881,37.235337,-121.9761707,"theft,assault",,2016-03-02 11:06:00
7882,37.2937856,-121.9406007,"theft,assault",,2016-03-07 03:46:00
7883,37.2906191,-121.95688590000002,"theft,assault",,2016-03-07 03:46:00
7884,37.433748,-81.574642,"theft,assault",,2016-03-07 03:46:00
7885,37.2931836,-121.9664494,"theft,assault",,2016-03-07 03:46:00
7886,37.2924979,-121.9389415,"theft,assault",,2016-03-07 03:46:00
7887,37.2924979,-121.9389415,"theft,assault",,2016-03-07 03:46:00
7888,41.264099,-73.42545,"theft,assault",,2016-03-07 03:46:00
7889,30.003840000000004,-90.1036594,"theft,assault",,2016-03-07 03:46:00
7890,37.3003511,-121.9394733,"theft,assault",,2016-03-07 03:46:00
7891,37.3428298,-121.9672265,"theft,assault",,2016-03-07 03:46:00
7892,37.2533433,-121.9589586,"theft,assault",,2016-03-07 08:08:00
7893,37.2528055,-121.9662866,"theft,assault",,2016-03-07 08:08:00
7894,37.4357409,-122.1556904,"theft,assault",,2016-03-07 08:08:00
7895,33.203942100000006,-117.2476261,"theft,assault",,2016-03-07 08:08:00
7896,37.43307460000001,-122.17504850000002,"theft,assault",,2016-03-07 08:08:00
7897,40.0435536,-76.3201486,"theft,assault",,2016-03-07 08:08:00
7898,37.43882929999999,-122.2018441,"theft,assault",,2016-03-07 08:08:00
7899,34.1621559,-118.5480494,"robbery,theft",gun,2016-03-08 03:58:00
7900,37.4349321,-122.1374562,"robbery,theft",gun,2016-03-08 03:58:00
7901,37.545291,-121.9892913,"robbery,theft",gun,2016-03-08 03:58:00
7902,36.8350555,-76.3128559,"robbery,theft",gun,2016-03-08 03:58:00
7903,37.2931836,-121.9664494,theft,gun,2016-03-09 06:56:00
7904,26.7134636,-80.0570297,theft,gun,2016-03-09 06:56:00
7905,37.2813754,-121.9493017,theft,gun,2016-03-09 06:56:00
7906,29.7239619,-98.0667868,theft,gun,2016-03-09 06:56:00
7907,37.2842922,-121.9616053,theft,gun,2016-03-09 06:56:00
7908,37.28545620000001,-121.9440311,theft,gun,2016-03-09 06:56:00
7909,37.4339265,-121.8856933,theft,gun,2016-03-09 06:56:00
7910,37.52277279999999,-121.9574062,theft,gun,2016-03-09 06:56:00
7911,32.5802256,-96.31984659999999,theft,gun,2016-03-09 06:56:00
7912,37.2319704,-121.979476,theft,,2016-03-09 11:02:00
7913,37.3219573,-122.06975,theft,gun,2016-02-24 11:06:00
7914,37.3251336,-122.0343818,theft,gun,2016-02-24 11:06:00
7915,37.2939492,-122.0321972,theft,gun,2016-02-24 11:06:00
7916,37.2202955,-121.97425520000002,"theft,assault",,2016-02-24 11:08:00
7917,37.3016233,-121.9411419,"rape,theft,assault",,2016-02-25 04:58:00
7918,35.9633724,-114.83189109999998,"rape,theft,assault",,2016-02-25 04:58:00
7919,37.2942418,-121.9317926,"rape,theft,assault",,2016-02-25 04:58:00
7920,37.2924979,-121.9389415,"rape,theft,assault",,2016-02-25 04:58:00
7921,37.2813754,-121.9493017,"rape,theft,assault",,2016-02-25 04:58:00
7922,37.2870967,-121.9391627,"rape,theft,assault",,2016-02-25 04:58:00
7923,37.2202955,-121.97425520000002,"rape,theft,assault",,2016-02-25 04:58:00
7924,37.4497058,-122.1598647,"rape,theft,assault",,2016-02-25 04:58:00
7925,37.44296420000001,-122.1165189,"rape,theft,assault",,2016-02-25 04:58:00
7926,37.4162032,-122.1033205,"rape,theft,assault",,2016-02-25 04:58:00
7927,40.6302688,-74.10691070000001,"rape,theft,assault",,2016-02-25 04:58:00
7928,34.173757,-119.149954,"theft,assault",,2016-02-26 09:52:00
7929,37.2702041,-121.9460069,theft,,2016-02-29 04:32:00
7930,37.4332654,-122.1478374,theft,,2016-02-29 04:32:00
7931,37.43307460000001,-122.17504850000002,theft,,2016-02-29 04:32:00
7932,37.4459026,-122.1611659,theft,,2016-02-29 04:32:00
7933,37.4357409,-122.1556904,theft,,2016-02-29 04:32:00
7934,37.2937856,-121.9406007,"theft,assault",,2016-03-01 07:01:00
7935,37.28545620000001,-121.9440311,"theft,assault",,2016-03-01 07:01:00
7936,37.2813754,-121.9493017,"theft,assault",,2016-03-01 07:01:00
7937,37.8274187,-122.2477401,"theft,assault",,2016-03-01 07:01:00
7938,37.2937856,-121.9406007,"theft,assault",,2016-03-01 07:01:00
7939,37.2895459,-121.9405629,"theft,assault",,2016-03-01 07:01:00
7940,41.8947412,-87.6966623,"theft,assault",,2016-03-01 07:01:00
7941,35.3694586,-119.0060092,"theft,assault",,2016-03-01 07:01:00
7942,37.29113419999999,-121.9332674,"theft,assault",,2016-03-01 11:04:00
7943,37.4324934,-121.9142035,theft,gun,2016-03-02 04:04:00
7944,37.4459026,-122.1611659,theft,gun,2016-03-02 04:04:00
7945,37.415791,-122.149535,theft,gun,2016-03-02 04:04:00
7946,37.4717029,-122.1350662,theft,gun,2016-03-02 04:04:00
7947,37.5373024,-121.9723971,theft,gun,2016-03-02 04:04:00
7948,37.1295301,-122.1335855,"theft,assault",,2016-03-09 11:02:00
7949,37.2806583,-121.9943111,"theft,assault",,2016-03-09 11:02:00
7950,37.2677315,-122.0055762,"theft,assault",,2016-03-09 11:02:00
7951,37.2669302,-121.9753082,"theft,assault",,2016-03-10 07:44:00
7952,37.271825,-121.9726842,"theft,assault",,2016-03-10 07:44:00
7953,37.29092650000001,-121.931068,"theft,assault",,2016-03-10 07:44:00
7954,37.295564,-121.964232,"theft,assault",,2016-03-10 07:44:00
7955,43.04785029999999,-76.13451059999998,"theft,assault",,2016-03-10 07:44:00
7956,37.4483231,-122.1592277,"theft,assault",,2016-03-10 07:44:00
7957,37.4311783,-122.1397995,"theft,assault",,2016-03-10 07:44:00
7958,39.7223596,-105.0176031,"theft,assault",,2016-03-10 07:44:00
7959,37.4591226,-122.1055025,"theft,assault",,2016-03-10 07:44:00
7960,37.4357409,-122.1556904,theft,,2016-03-11 07:16:00
7961,37.484723,-121.940156,theft,,2016-03-11 07:16:00
7962,37.5485205,-121.9883263,theft,,2016-03-11 07:16:00
7963,37.2508699,-121.9622879,"theft,assault",gun,2016-03-15 05:17:00
7964,37.2370848,-121.9311757,"theft,assault",gun,2016-03-15 05:17:00
7965,35.46816629999999,-97.5567563,"theft,assault",gun,2016-03-15 05:17:00
7966,37.2924979,-121.9389415,"theft,assault",gun,2016-03-15 05:17:00
7967,39.63217589999999,-77.7326156,"theft,assault",gun,2016-03-15 05:17:00
7968,37.2924979,-121.9389415,"theft,assault",gun,2016-03-15 05:17:00
7969,41.8623503,-87.91637970000002,"theft,assault",gun,2016-03-15 05:17:00
7970,33.502212300000004,-112.0934622,"theft,assault",gun,2016-03-15 05:17:00
7971,35.3594085,-119.0022872,"theft,assault",gun,2016-03-15 05:17:00
7972,37.4357409,-122.1556904,"theft,assault",gun,2016-03-15 05:17:00
7973,35.3694586,-119.0060092,"theft,assault",gun,2016-03-15 05:17:00
7974,40.8095177,-85.8151115,"murder,theft,assault",,2016-03-16 05:26:00
7975,41.293343,-72.9594791,"murder,theft,assault",,2016-03-16 05:26:00
7976,37.2911939,-121.9178632,"murder,theft,assault",,2016-03-16 05:26:00
7977,37.3557059,-121.9980958,"murder,theft,assault",,2016-03-16 05:26:00
7978,37.4268019,-122.14068600000002,"murder,theft,assault",,2016-03-16 05:26:00
7979,37.4280493,-122.14961979999998,"murder,theft,assault",,2016-03-16 05:26:00
7980,37.4432597,-122.1480497,"theft,assault",,2016-03-16 05:42:00
7981,37.4459026,-122.1611659,"theft,assault",,2016-03-16 05:42:00
7982,37.41946160000001,-122.1102564,"theft,assault",,2016-03-16 05:42:00
7983,37.4459026,-122.1611659,"theft,assault",,2016-03-16 05:42:00
7984,37.4459026,-122.1611659,"theft,assault",,2016-03-16 05:42:00
7985,35.21974429999999,-97.5055333,"theft,assault",,2016-03-16 05:42:00
7986,37.3245165,-122.0276384,theft,,2016-03-16 12:03:00
7987,37.2862707,-122.048274,theft,,2016-03-16 12:03:00
7988,38.0255541,-121.0835043,theft,,2016-03-16 12:03:00
7989,37.2721851,-122.0133058,theft,,2016-03-16 12:03:00
7990,37.2737208,-122.0113563,theft,,2016-03-16 12:03:00
7991,44.696491,-73.45481699999998,theft,,2016-03-16 12:03:00
7992,37.2391286,-121.9615186,"theft,assault",gun,2016-03-16 12:07:00
7993,37.2508699,-121.9622879,"theft,assault",gun,2016-03-16 12:07:00
7994,37.2923561,-121.9631112,"robbery,theft",,2016-03-17 04:59:00
7995,37.2927407,-121.9303967,"robbery,theft",,2016-03-17 04:59:00
7996,35.6704661,-98.8816895,"robbery,theft",,2016-03-17 04:59:00
7997,33.502212300000004,-112.0934622,"robbery,theft",,2016-03-17 04:59:00
7998,37.2937856,-121.9406007,"robbery,theft",,2016-03-17 04:59:00
7999,37.2924979,-121.9389415,"robbery,theft",,2016-03-17 04:59:00
8000,37.2937856,-121.9406007,"robbery,theft",,2016-03-17 04:59:00
8001,37.450825,-122.174995,"robbery,theft",,2016-03-17 04:59:00
8002,37.2923561,-121.9631112,"robbery,theft",,2016-03-18 06:40:00
8003,37.2927407,-121.9303967,"robbery,theft",,2016-03-18 06:40:00
8004,35.6704661,-98.8816895,"robbery,theft",,2016-03-18 06:40:00
8005,33.502212300000004,-112.0934622,"robbery,theft",,2016-03-18 06:40:00
8006,37.2937856,-121.9406007,"robbery,theft",,2016-03-18 06:40:00
8007,37.2924979,-121.9389415,"robbery,theft",,2016-03-18 06:40:00
8008,37.2937856,-121.9406007,"robbery,theft",,2016-03-18 06:40:00
8009,37.450825,-122.174995,"robbery,theft",,2016-03-18 06:40:00
8010,37.29092650000001,-121.931068,theft,,2016-03-21 07:40:00
8011,37.4459026,-122.1611659,theft,,2016-03-21 07:40:00
8012,35.5748295,-82.5997048,"theft,assault",,2016-03-21 13:46:00
8013,37.4202901,-122.1014659,"theft,assault",,2016-03-21 13:46:00
8014,47.6734886,-116.7838436,"theft,assault",,2016-03-21 13:46:00
8015,39.7223596,-105.0176031,"theft,assault",,2016-03-21 13:46:00
8016,37.4297718,-122.1887827,"theft,assault",,2016-03-21 13:46:00
8017,37.5637305,-122.0225055,"theft,assault",,2016-03-21 13:46:00
8018,37.578292,-121.983885,"theft,assault",,2016-03-21 13:46:00
8019,40.113419,-83.01659529999998,"theft,assault",,2016-03-21 13:46:00
8020,37.578292,-121.983885,"theft,assault",,2016-03-21 13:46:00
8021,37.5299589,-121.9816483,"theft,assault",,2016-03-21 13:46:00
8022,36.704426,-121.62805,theft,,2016-03-22 06:12:00
8023,37.29092650000001,-121.931068,theft,,2016-03-22 06:12:00
8024,37.2927407,-121.9303967,theft,,2016-03-22 06:12:00
8025,32.6311256,-97.2698114,theft,,2016-03-22 06:12:00
8026,37.534704,-121.9623586,theft,,2016-03-22 06:12:00
8027,37.2265062,-121.9040114,"rape,theft,assault",,2016-03-23 12:02:00
8028,37.2555656,-121.9661914,"rape,theft,assault",,2016-03-23 12:02:00
8029,37.354577,-122.0049935,theft,gun,2016-03-23 12:04:00
8030,37.2868372,-121.94438999999998,"theft,assault",,2016-03-24 07:24:00
8031,39.7223596,-105.0176031,"theft,assault",,2016-03-24 07:24:00
8032,37.4459783,-122.1297524,"theft,assault",,2016-03-24 07:24:00
8033,37.4421551,-122.1431494,"theft,assault",,2016-03-24 07:24:00
8034,37.4500956,-122.1592664,"theft,assault",,2016-03-24 07:24:00
8035,34.0197239,-118.5003231,"theft,assault",,2016-03-24 07:24:00
8036,37.7932843,-122.401729,"theft,assault",,2016-03-24 07:26:00
8037,37.4526864,-122.178104,"theft,assault",,2016-03-24 07:26:00
8038,37.4444111,-122.1625346,"theft,assault",,2016-03-24 07:26:00
8039,37.4485891,-122.1315874,"theft,assault",,2016-03-24 07:26:00
8040,37.4483231,-122.1592277,"theft,assault",,2016-03-24 07:26:00
8041,37.4225171,-122.1374394,"theft,assault",,2016-03-24 07:26:00
8042,37.4332645,-122.1537699,"theft,assault",,2016-03-24 07:26:00
8043,42.2504178,-71.18250400000002,theft,,2016-03-25 07:38:00
8044,37.771303,-122.408555,theft,,2016-03-25 07:38:00
8045,37.4452369,-122.1640393,theft,,2016-03-25 07:38:00
8046,33.89823079999999,-118.3995966,theft,,2016-03-25 07:38:00
8047,37.5160189,-121.978508,theft,,2016-03-25 07:38:00
8048,37.5151297,-121.9529704,theft,,2016-03-25 07:38:00
8049,37.55405379999999,-121.983309,theft,,2016-03-25 07:38:00
8050,37.2813754,-121.9493017,"theft,assault",,2016-03-29 04:35:00
8051,26.1567706,-80.13775550000003,"theft,assault",,2016-03-29 04:35:00
8052,37.2890906,-121.9315881,"theft,assault",,2016-03-29 04:35:00
8053,40.7184008,-73.9520888,"theft,assault",,2016-03-29 04:35:00
8054,37.2940443,-121.9635641,"theft,assault",,2016-03-29 04:35:00
8055,37.2855146,-121.9495051,"theft,assault",,2016-03-29 04:35:00
8056,37.1458631,-121.66296,"theft,assault",,2016-03-29 04:35:00
8057,40.58674570000001,-105.0767135,"theft,assault",,2016-03-29 04:36:00
8058,37.4357409,-122.1556904,"theft,assault",,2016-03-29 04:36:00
8059,37.4501738,-122.129467,"theft,assault",,2016-03-29 04:36:00
8060,39.475003,-84.47123630000002,"theft,assault",,2016-03-29 04:36:00
8061,47.6734886,-116.7838436,"theft,assault",,2016-03-29 04:36:00
8062,39.2546699,-76.68842020000002,"theft,assault",,2016-03-29 04:36:00
8063,37.4136343,-122.1224366,"theft,assault",,2016-03-29 04:36:00
8064,39.731479,-105.018247,"theft,assault",,2016-03-29 04:36:00
8065,37.4483231,-122.1592277,"theft,assault",,2016-03-29 04:36:00
8066,39.7223596,-105.0176031,"theft,assault",,2016-03-29 04:36:00
8067,37.4459026,-122.1611659,"theft,assault",,2016-03-29 04:36:00
8068,37.2862408,-121.9448715,"murder,theft,assault",,2016-03-29 12:02:00
8069,37.29092650000001,-121.931068,"theft,assault",,2016-03-30 04:40:00
8070,35.142810600000004,-90.0493503,"theft,assault",,2016-03-30 04:40:00
8071,37.2924979,-121.9389415,"theft,assault",,2016-03-30 04:40:00
8072,37.5452294,-122.0386055,"theft,assault",,2016-03-30 04:40:00
8073,42.4491567,-82.9880956,"theft,assault",,2016-03-30 04:40:00
8074,37.2612991,-121.9945666,"theft,assault",,2016-03-30 12:02:00
8075,37.2934878,-122.01497340000002,"theft,assault",,2016-03-30 12:02:00
8076,37.2646554,-122.02561509999998,"theft,assault",,2016-03-30 12:02:00
8077,37.2860857,-122.0325034,"theft,assault",,2016-03-30 12:02:00
8078,37.2846206,-121.9993963,"theft,assault",,2016-03-30 12:02:00
8079,37.2613107,-121.9943525,"theft,assault",,2016-03-30 12:02:00
8080,37.2761477,-122.0354748,"theft,assault",,2016-03-30 12:02:00
8081,29.7201863,-95.471307,"theft,assault",,2016-03-30 12:02:00
8082,30.4705317,-87.20454659999999,"theft,assault",,2016-03-30 12:02:00
8083,37.2504458,-121.9611815,"theft,assault",,2016-03-30 12:04:00
8084,37.23558269999999,-121.963017,"theft,assault",,2016-03-30 12:04:00
8085,35.4681571,-97.5567563,"theft,assault",,2016-03-30 12:04:00
8086,37.2640765,-121.96707659999998,"theft,assault",,2016-03-30 12:04:00
8087,37.2451817,-121.9309241,"theft,assault",,2016-04-04 05:06:00
8088,30.6146498,-96.3055818,"theft,assault",,2016-04-04 05:06:00
8089,37.4528628,-122.1785575,"theft,assault",,2016-04-04 05:06:00
8090,37.4388713,-122.1790256,"theft,assault",,2016-04-04 05:06:00
8091,32.972955000000006,-96.871549,"theft,assault",,2016-04-04 05:06:00
8092,40.6302688,-74.10691070000001,"theft,assault",,2016-04-04 05:06:00
8093,37.5485205,-121.9883263,"theft,assault",,2016-04-04 05:06:00
8094,37.5284768,-121.98284,"theft,assault",,2016-04-04 05:06:00
8095,37.545291,-121.9892913,"theft,assault",,2016-04-04 05:06:00
8096,37.4912752,-121.9266957,theft,gun,2016-04-05 05:21:00
8097,37.5327241,-121.99938459999998,theft,gun,2016-04-05 05:21:00
8098,30.313239000000006,-81.7035887,theft,gun,2016-04-05 05:21:00
8099,37.4606158,-121.9207294,theft,gun,2016-04-05 05:21:00
8100,37.53642079999999,-121.9212601,theft,gun,2016-04-05 05:21:00
8101,37.52405039999999,-121.9577001,theft,gun,2016-04-05 05:21:00
8102,37.2942394,-121.93160159999998,"theft,assault",,2016-04-05 05:39:00
8103,26.1567706,-80.13775550000003,"theft,assault",,2016-04-05 05:39:00
8104,35.142810600000004,-90.0493503,"theft,assault",,2016-04-05 05:39:00
8105,37.2794431,-121.9497755,"theft,assault",,2016-04-05 05:39:00
8106,37.2835316,-121.9355747,"theft,assault",,2016-04-05 05:39:00
8107,37.2924979,-121.9389415,"theft,assault",,2016-04-05 05:39:00
8108,37.2373857,-121.9617227,"theft,assault",,2016-04-05 05:39:00
8109,37.4898446,-121.9295285,"theft,assault",,2016-04-05 05:39:00
8110,37.2721913,-121.9539248,theft,,2016-04-05 12:02:00
8111,37.2484944,-121.9964643,theft,,2016-04-06 12:02:00
8112,37.2748342,-122.0070601,theft,,2016-04-06 12:02:00
8113,40.1872745,-122.1969695,theft,,2016-04-06 12:02:00
8114,37.2783059,-122.0060153,theft,,2016-04-06 12:02:00
8115,37.2783059,-122.0060153,theft,,2016-04-06 12:02:00
8116,37.1295301,-122.1335855,theft,,2016-04-06 12:02:00
8117,40.8385552,-74.1172954,"robbery,theft,assault",gun,2016-05-17 07:10:00
8118,37.2857709,-121.9754179,"robbery,theft,assault",gun,2016-05-17 07:10:00
8119,37.2942394,-121.93160159999998,"robbery,theft,assault",gun,2016-05-17 07:10:00
8120,37.2942225,-121.9425382,"robbery,theft,assault",gun,2016-05-17 07:10:00
8121,37.2931836,-121.9664494,"robbery,theft,assault",gun,2016-05-17 07:10:00
8122,37.29092650000001,-121.931068,"robbery,theft,assault",gun,2016-05-17 07:10:00
8123,37.28436129999999,-121.9573816,"robbery,theft,assault",gun,2016-05-17 07:10:00
8124,37.3000519,-121.8664297,"robbery,theft,assault",gun,2016-05-17 07:10:00
8125,37.2924979,-121.9389415,"robbery,theft,assault",gun,2016-05-17 07:10:00
8126,39.95631450000001,-82.9980245,"robbery,theft,assault",gun,2016-05-17 07:10:00
8127,37.241583,-121.959542,"robbery,theft,assault",gun,2016-05-17 07:10:00
8128,42.51712979999999,-71.7303804,"robbery,theft,assault",gun,2016-05-17 07:10:00
8129,37.44717670000001,-122.1600094,"robbery,theft,assault",gun,2016-05-17 07:10:00
8130,37.4222348,-122.1153339,theft,,2016-05-18 06:17:00
8131,37.7752749,-122.2878227,theft,,2016-05-18 06:17:00
8132,37.4459026,-122.1611659,theft,,2016-05-18 06:17:00
8133,37.45308770000001,-122.11344479999998,theft,,2016-05-18 06:17:00
8134,40.214469,-74.75381290000001,theft,,2016-05-18 06:17:00
8135,37.4515523,-122.14881090000002,theft,,2016-05-18 06:17:00
8136,37.4861906,-121.9265529,theft,,2016-05-18 06:17:00
8137,37.5305133,-122.0368267,theft,,2016-05-18 06:17:00
8138,37.2319704,-121.979476,"theft,assault",,2016-05-18 12:02:00
8139,37.3376421,-122.032406,theft,,2016-05-18 12:06:00
8140,37.260188,-122.0289872,theft,,2016-05-18 12:06:00
8141,37.2860857,-122.0325034,theft,,2016-05-18 12:06:00
8142,37.2877623,-121.9961817,theft,,2016-05-18 12:06:00
8143,37.2813283,-122.0029496,theft,,2016-05-18 12:06:00
8144,37.2782201,-122.016171,theft,,2016-05-18 12:06:00
8145,34.6712279,-87.70095620000002,theft,,2016-05-18 12:06:00
8146,37.3482018,-121.9522004,"theft,assault",,2016-05-19 04:24:00
8147,37.4377651,-122.1799368,"theft,assault",,2016-05-19 04:24:00
8148,40.2165787,-74.7446756,"theft,assault",,2016-05-19 04:24:00
8149,33.7242693,-117.9246837,"theft,assault",,2016-05-19 04:24:00
8150,32.0306006,-102.0920314,"murder,theft",gun,2016-05-22 12:29:00
8151,37.4213712,-122.1201357,"murder,theft",gun,2016-05-22 12:29:00
8152,39.9633855,-82.9138996,"murder,theft",gun,2016-05-22 12:29:00
8153,37.4006423,-122.130173,"murder,theft",gun,2016-05-22 12:29:00
8154,37.4533441,-122.1448887,"theft,assault",,2016-05-24 05:46:00
8155,37.4294911,-122.1435823,"theft,assault",,2016-05-24 05:46:00
8156,37.4934105,-121.9301408,"theft,assault",,2016-05-24 05:46:00
8157,37.553056,-122.0559378,"theft,assault",,2016-05-24 05:46:00
8158,37.5328042,-122.0427696,"theft,assault",,2016-05-24 05:46:00
8159,37.5302576,-122.0376771,"theft,assault",,2016-05-24 05:46:00
8160,35.3594085,-119.0022872,theft,,2016-05-10 05:48:00
8161,37.2722965,-121.9808453,theft,,2016-05-10 05:48:00
8162,37.2691591,-121.95882,theft,,2016-05-10 05:48:00
8163,37.3002827,-121.9414216,theft,,2016-05-10 05:48:00
8164,37.2870247,-121.9551089,"theft,assault",,2016-05-10 12:02:00
8165,37.2756357,-121.9642057,"theft,assault",,2016-05-10 12:02:00
8166,37.2762914,-121.9574231,"theft,assault",,2016-05-10 12:02:00
8167,37.3016233,-121.9411419,"theft,assault",gun,2016-05-11 05:14:00
8168,37.29092650000001,-121.931068,"theft,assault",gun,2016-05-11 05:14:00
8169,33.502212300000004,-112.0934622,"theft,assault",gun,2016-05-11 05:14:00
8170,37.31073610000001,-121.7955537,"theft,assault",gun,2016-05-11 05:14:00
8171,29.805117,-95.3990254,"theft,assault",gun,2016-05-11 05:14:00
8172,37.53063849999999,-122.2899237,"theft,assault",gun,2016-05-11 05:14:00
8173,37.2480843,-121.956408,"robbery,theft,assault",,2016-05-11 12:02:00
8174,37.2463336,-121.9577702,"robbery,theft,assault",,2016-05-11 12:02:00
8175,37.3377241,-122.014204,theft,gun,2016-05-11 12:04:00
8176,37.322873,-122.0173941,theft,gun,2016-05-11 12:04:00
8177,37.3376421,-122.032406,theft,gun,2016-05-11 12:04:00
8178,37.3229253,-122.0033845,theft,gun,2016-05-11 12:04:00
8179,37.3194986,-122.0043415,theft,gun,2016-05-11 12:04:00
8180,37.2914591,-122.03227379999998,theft,,2016-05-11 12:04:00
8181,34.852599,-82.440656,theft,,2016-05-11 12:04:00
8182,37.2839348,-122.007293,theft,,2016-05-11 12:04:00
8183,37.2937424,-122.0395975,theft,,2016-05-11 12:04:00
8184,43.0734667,-89.39746,"theft,assault",,2016-05-16 05:50:00
8185,37.44311709999999,-122.1636765,"theft,assault",,2016-05-16 05:50:00
8186,37.4006423,-122.130173,"theft,assault",,2016-05-16 05:50:00
8187,37.5611112,-77.48986529999998,"theft,assault",,2016-05-16 05:50:00
8188,39.7527149,-104.9361297,"theft,assault",,2016-05-16 05:50:00
8189,37.4223802,-122.109353,"theft,assault",,2016-05-16 05:50:00
8190,37.4238569,-122.1058136,"theft,assault",,2016-05-16 05:50:00
8191,37.5358016,-122.042081,"theft,assault",,2016-05-16 05:50:00
8192,37.5328042,-122.0427696,"theft,assault",,2016-05-16 05:50:00
8193,39.961986,-75.242919,"theft,assault",,2016-05-16 05:50:00
8194,37.29092650000001,-121.931068,theft,,2016-05-17 04:22:00
8195,37.2813754,-121.9493017,theft,,2016-05-17 04:22:00
8196,33.502200800000004,-112.0912747,theft,,2016-05-17 04:22:00
8197,40.088116,-74.224165,theft,,2016-05-17 04:22:00
8198,41.3019534,-8.387466400000001,theft,,2016-05-17 04:22:00
8199,42.0231466,-87.6816953,theft,,2016-05-17 04:22:00
8200,37.5293636,-122.0361751,theft,,2016-05-17 04:22:00
8201,37.2268239,-121.9683186,"theft,assault",,2016-05-04 12:02:00
8202,36.7296239,-102.5018378,"theft,assault",,2016-05-04 12:02:00
8203,37.2698581,-121.9935989,theft,,2016-05-04 12:02:00
8204,39.2639091,-121.08850590000002,theft,,2016-05-04 12:02:00
8205,37.257865,-122.041916,theft,,2016-05-04 12:02:00
8206,34.852599,-82.440656,theft,,2016-05-04 12:02:00
8207,37.27290929999999,-122.0040767,theft,,2016-05-04 12:02:00
8208,38.817998,-77.38286120000002,theft,,2016-05-04 12:02:00
8209,37.3281476,-122.064378,theft,,2016-05-04 12:04:00
8210,39.7526829,-104.93833159999998,"theft,assault",,2016-05-05 08:36:00
8211,37.4297718,-122.1887827,"theft,assault",,2016-05-05 08:36:00
8212,40.08362229999999,-83.0179969,"theft,assault",,2016-05-05 08:36:00
8213,39.7223596,-105.0176031,"theft,assault",,2016-05-05 08:36:00
8214,40.5167271,-80.0216586,theft,,2016-05-09 08:22:00
8215,37.4591226,-122.1055025,theft,,2016-05-09 08:22:00
8216,37.7479623,-122.4086963,theft,,2016-05-09 08:22:00
8217,37.4103819,-122.1234313,theft,,2016-05-09 08:22:00
8218,37.37182979999999,-122.2020851,"theft,assault",,2016-05-09 09:36:00
8219,37.43307460000001,-122.17504850000002,"theft,assault",,2016-05-09 09:36:00
